"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"21023",1073741824,2.625,0.1,5.7,80058,1,13412.04906
"21025",1073741824,2.625,0.9,0.1,58,1,18512790.07
"21027",1073741824,2.625,0.9,0.1,10058,1,106755.0034
"21029",1073741824,2.625,0.9,0.1,20058,1,53531.84884
"21031",1073741824,2.625,0.9,0.1,30058,1,35722.33096
"21033",1073741824,2.625,0.9,0.1,40058,1,26804.67882
"21035",1073741824,2.625,0.9,0.1,50058,1,21449.95453
"21037",1073741824,2.625,0.9,0.1,60058,1,17878.4146
"21039",1073741824,2.625,0.9,0.1,70058,1,15326.46984
"21041",1073741824,2.625,0.9,0.1,80058,1,13412.04906
"21043",1073741824,2.625,0.9,0.9,58,1,18512790.07
"21045",1073741824,2.625,0.9,0.9,10058,1,106755.0034
"21047",1073741824,2.625,0.9,0.9,20058,1,53531.84884
"21049",1073741824,2.625,0.9,0.9,30058,1,35722.33096
"21051",1073741824,2.625,0.9,0.9,40058,1,26804.67882
"21053",1073741824,2.625,0.9,0.9,50058,1,21449.95453
"21055",1073741824,2.625,0.9,0.9,60058,1,17878.4146
"21057",1073741824,2.625,0.9,0.9,70058,1,15326.46984
"21059",1073741824,2.625,0.9,0.9,80058,1,13412.04906
"21061",1073741824,2.625,0.9,1.7,58,1,18512790.07
"21063",1073741824,2.625,0.9,1.7,10058,1,106755.0034
"21065",1073741824,2.625,0.9,1.7,20058,1,53531.84884
"21067",1073741824,2.625,0.9,1.7,30058,1,35722.33096
"21069",1073741824,2.625,0.9,1.7,40058,1,26804.67882
"21071",1073741824,2.625,0.9,1.7,50058,1,21449.95453
"21073",1073741824,2.625,0.9,1.7,60058,1,17878.4146
"21075",1073741824,2.625,0.9,1.7,70058,1,15326.46984
"21077",1073741824,2.625,0.9,1.7,80058,1,13412.04906
"21079",1073741824,2.625,0.9,2.5,58,1,18512790.07
"21081",1073741824,2.625,0.9,2.5,10058,1,106755.0034
"21083",1073741824,2.625,0.9,2.5,20058,1,53531.84884
"21085",1073741824,2.625,0.9,2.5,30058,1,35722.33096
"21087",1073741824,2.625,0.9,2.5,40058,1,26804.67882
"21089",1073741824,2.625,0.9,2.5,50058,1,21449.95453
"21091",1073741824,2.625,0.9,2.5,60058,1,17878.4146
"21093",1073741824,2.625,0.9,2.5,70058,1,15326.46984
"21095",1073741824,2.625,0.9,2.5,80058,1,13412.04906
"21097",1073741824,2.625,0.9,3.3,58,1,18512790.07
"21099",1073741824,2.625,0.9,3.3,10058,1,106755.0034
"21101",1073741824,2.625,0.9,3.3,20058,1,53531.84884
"21103",1073741824,2.625,0.9,3.3,30058,1,35722.33096
"21105",1073741824,2.625,0.9,3.3,40058,1,26804.67882
"21107",1073741824,2.625,0.9,3.3,50058,1,21449.95453
"21109",1073741824,2.625,0.9,3.3,60058,1,17878.4146
"21111",1073741824,2.625,0.9,3.3,70058,1,15326.46984
"21113",1073741824,2.625,0.9,3.3,80058,1,13412.04906
"21115",1073741824,2.625,0.9,4.1,58,1,18512790.07
"21117",1073741824,2.625,0.9,4.1,10058,1,106755.0034
"21119",1073741824,2.625,0.9,4.1,20058,1,53531.84884
"21121",1073741824,2.625,0.9,4.1,30058,1,35722.33096
"21123",1073741824,2.625,0.9,4.1,40058,1,26804.67882
"21125",1073741824,2.625,0.9,4.1,50058,1,21449.95453
"21127",1073741824,2.625,0.9,4.1,60058,1,17878.4146
"21129",1073741824,2.625,0.9,4.1,70058,1,15326.46984
"21131",1073741824,2.625,0.9,4.1,80058,1,13412.04906
"21133",1073741824,2.625,0.9,4.9,58,1,18512790.07
"21135",1073741824,2.625,0.9,4.9,10058,1,106755.0034
"21137",1073741824,2.625,0.9,4.9,20058,1,53531.84884
"21139",1073741824,2.625,0.9,4.9,30058,1,35722.33096
"21141",1073741824,2.625,0.9,4.9,40058,1,26804.67882
"21143",1073741824,2.625,0.9,4.9,50058,1,21449.95453
"21145",1073741824,2.625,0.9,4.9,60058,1,17878.4146
"21147",1073741824,2.625,0.9,4.9,70058,1,15326.46984
"21149",1073741824,2.625,0.9,4.9,80058,1,13412.04906
"21151",1073741824,2.625,0.9,5.7,58,1,18512790.07
"21153",1073741824,2.625,0.9,5.7,10058,1,106755.0034
"21155",1073741824,2.625,0.9,5.7,20058,1,53531.84884
"21157",1073741824,2.625,0.9,5.7,30058,1,35722.33096
"21159",1073741824,2.625,0.9,5.7,40058,1,26804.67882
"21161",1073741824,2.625,0.9,5.7,50058,1,21449.95453
"21163",1073741824,2.625,0.9,5.7,60058,1,17878.4146
"21165",1073741824,2.625,0.9,5.7,70058,1,15326.46984
"21167",1073741824,2.625,0.9,5.7,80058,1,13412.04906
"21169",1073741824,2.625,1.7,0.1,58,1,18512790.07
"21171",1073741824,2.625,1.7,0.1,10058,1,106755.0034
"21173",1073741824,2.625,1.7,0.1,20058,1,53531.84884
"21175",1073741824,2.625,1.7,0.1,30058,1,35722.33096
"21177",1073741824,2.625,1.7,0.1,40058,1,26804.67882
"21179",1073741824,2.625,1.7,0.1,50058,1,21449.95453
"21181",1073741824,2.625,1.7,0.1,60058,1,17878.4146
"21183",1073741824,2.625,1.7,0.1,70058,1,15326.46984
"21185",1073741824,2.625,1.7,0.1,80058,1,13412.04906
"21187",1073741824,2.625,1.7,0.9,58,1,18512790.07
"21189",1073741824,2.625,1.7,0.9,10058,1,106755.0034
"21191",1073741824,2.625,1.7,0.9,20058,1,53531.84884
"21193",1073741824,2.625,1.7,0.9,30058,1,35722.33096
"21195",1073741824,2.625,1.7,0.9,40058,1,26804.67882
"21197",1073741824,2.625,1.7,0.9,50058,1,21449.95453
"21199",1073741824,2.625,1.7,0.9,60058,1,17878.4146
"21201",1073741824,2.625,1.7,0.9,70058,1,15326.46984
"21203",1073741824,2.625,1.7,0.9,80058,1,13412.04906
"21205",1073741824,2.625,1.7,1.7,58,1,18512790.07
"21207",1073741824,2.625,1.7,1.7,10058,1,106755.0034
"21209",1073741824,2.625,1.7,1.7,20058,1,53531.84884
"21211",1073741824,2.625,1.7,1.7,30058,1,35722.33096
"21213",1073741824,2.625,1.7,1.7,40058,1,26804.67882
"21215",1073741824,2.625,1.7,1.7,50058,1,21449.95453
"21217",1073741824,2.625,1.7,1.7,60058,1,17878.4146
"21219",1073741824,2.625,1.7,1.7,70058,1,15326.46984
"21221",1073741824,2.625,1.7,1.7,80058,1,13412.04906
"21223",1073741824,2.625,1.7,2.5,58,1,18512790.07
"21225",1073741824,2.625,1.7,2.5,10058,1,106755.0034
"21227",1073741824,2.625,1.7,2.5,20058,1,53531.84884
"21229",1073741824,2.625,1.7,2.5,30058,1,35722.33096
"21231",1073741824,2.625,1.7,2.5,40058,1,26804.67882
"21233",1073741824,2.625,1.7,2.5,50058,1,21449.95453
"21235",1073741824,2.625,1.7,2.5,60058,1,17878.4146
"21237",1073741824,2.625,1.7,2.5,70058,1,15326.46984
"21239",1073741824,2.625,1.7,2.5,80058,1,13412.04906
"21241",1073741824,2.625,1.7,3.3,58,1,18512790.07
"21243",1073741824,2.625,1.7,3.3,10058,1,106755.0034
"21245",1073741824,2.625,1.7,3.3,20058,1,53531.84884
"21247",1073741824,2.625,1.7,3.3,30058,1,35722.33096
"21249",1073741824,2.625,1.7,3.3,40058,1,26804.67882
"21251",1073741824,2.625,1.7,3.3,50058,1,21449.95453
"21253",1073741824,2.625,1.7,3.3,60058,1,17878.4146
"21255",1073741824,2.625,1.7,3.3,70058,1,15326.46984
"21257",1073741824,2.625,1.7,3.3,80058,1,13412.04906
"21259",1073741824,2.625,1.7,4.1,58,1,18512790.07
"21261",1073741824,2.625,1.7,4.1,10058,1,106755.0034
"21263",1073741824,2.625,1.7,4.1,20058,1,53531.84884
"21265",1073741824,2.625,1.7,4.1,30058,1,35722.33096
"21267",1073741824,2.625,1.7,4.1,40058,1,26804.67882
"21269",1073741824,2.625,1.7,4.1,50058,1,21449.95453
"21271",1073741824,2.625,1.7,4.1,60058,1,17878.4146
"21273",1073741824,2.625,1.7,4.1,70058,1,15326.46984
"21275",1073741824,2.625,1.7,4.1,80058,1,13412.04906
"21277",1073741824,2.625,1.7,4.9,58,1,18512790.07
"21279",1073741824,2.625,1.7,4.9,10058,1,106755.0034
"21281",1073741824,2.625,1.7,4.9,20058,1,53531.84884
"21283",1073741824,2.625,1.7,4.9,30058,1,35722.33096
"21285",1073741824,2.625,1.7,4.9,40058,1,26804.67882
"21287",1073741824,2.625,1.7,4.9,50058,1,21449.95453
"21289",1073741824,2.625,1.7,4.9,60058,1,17878.4146
"21291",1073741824,2.625,1.7,4.9,70058,1,15326.46984
"21293",1073741824,2.625,1.7,4.9,80058,1,13412.04906
"21295",1073741824,2.625,1.7,5.7,58,1,18512790.07
"21297",1073741824,2.625,1.7,5.7,10058,1,106755.0034
"21299",1073741824,2.625,1.7,5.7,20058,1,53531.84884
"21301",1073741824,2.625,1.7,5.7,30058,1,35722.33096
"21303",1073741824,2.625,1.7,5.7,40058,1,26804.67882
"21305",1073741824,2.625,1.7,5.7,50058,1,21449.95453
"21307",1073741824,2.625,1.7,5.7,60058,1,17878.4146
"21309",1073741824,2.625,1.7,5.7,70058,1,15326.46984
"21311",1073741824,2.625,1.7,5.7,80058,1,13412.04906
"21313",1073741824,2.625,2.5,0.1,58,1,18512790.07
"21315",1073741824,2.625,2.5,0.1,10058,1,106755.0034
"21317",1073741824,2.625,2.5,0.1,20058,1,53531.84884
"21319",1073741824,2.625,2.5,0.1,30058,1,35722.33096
"21321",1073741824,2.625,2.5,0.1,40058,1,26804.67882
"21323",1073741824,2.625,2.5,0.1,50058,1,21449.95453
"21325",1073741824,2.625,2.5,0.1,60058,1,17878.4146
"21327",1073741824,2.625,2.5,0.1,70058,1,15326.46984
"21329",1073741824,2.625,2.5,0.1,80058,1,13412.04906
"21331",1073741824,2.625,2.5,0.9,58,1,18512790.07
"21333",1073741824,2.625,2.5,0.9,10058,1,106755.0034
"21335",1073741824,2.625,2.5,0.9,20058,1,53531.84884
"21337",1073741824,2.625,2.5,0.9,30058,1,35722.33096
"21339",1073741824,2.625,2.5,0.9,40058,1,26804.67882
"21341",1073741824,2.625,2.5,0.9,50058,1,21449.95453
"21343",1073741824,2.625,2.5,0.9,60058,1,17878.4146
"21345",1073741824,2.625,2.5,0.9,70058,1,15326.46984
"21347",1073741824,2.625,2.5,0.9,80058,1,13412.04906
"21349",1073741824,2.625,2.5,1.7,58,1,18512790.07
"21351",1073741824,2.625,2.5,1.7,10058,1,106755.0034
"21353",1073741824,2.625,2.5,1.7,20058,1,53531.84884
"21355",1073741824,2.625,2.5,1.7,30058,1,35722.33096
"21357",1073741824,2.625,2.5,1.7,40058,1,26804.67882
"21359",1073741824,2.625,2.5,1.7,50058,1,21449.95453
"21361",1073741824,2.625,2.5,1.7,60058,1,17878.4146
"21363",1073741824,2.625,2.5,1.7,70058,1,15326.46984
"21365",1073741824,2.625,2.5,1.7,80058,1,13412.04906
"21367",1073741824,2.625,2.5,2.5,58,1,18512790.07
"21369",1073741824,2.625,2.5,2.5,10058,1,106755.0034
"21371",1073741824,2.625,2.5,2.5,20058,1,53531.84884
"21373",1073741824,2.625,2.5,2.5,30058,1,35722.33096
"21375",1073741824,2.625,2.5,2.5,40058,1,26804.67882
"21377",1073741824,2.625,2.5,2.5,50058,1,21449.95453
"21379",1073741824,2.625,2.5,2.5,60058,1,17878.4146
"21381",1073741824,2.625,2.5,2.5,70058,1,15326.46984
"21383",1073741824,2.625,2.5,2.5,80058,1,13412.04906
"21385",1073741824,2.625,2.5,3.3,58,1,18512790.07
"21387",1073741824,2.625,2.5,3.3,10058,1,106755.0034
"21389",1073741824,2.625,2.5,3.3,20058,1,53531.84884
"21391",1073741824,2.625,2.5,3.3,30058,1,35722.33096
"21393",1073741824,2.625,2.5,3.3,40058,1,26804.67882
"21395",1073741824,2.625,2.5,3.3,50058,1,21449.95453
"21397",1073741824,2.625,2.5,3.3,60058,1,17878.4146
"21399",1073741824,2.625,2.5,3.3,70058,1,15326.46984
"21401",1073741824,2.625,2.5,3.3,80058,1,13412.04906
"21403",1073741824,2.625,2.5,4.1,58,1,18512790.07
"21405",1073741824,2.625,2.5,4.1,10058,1,106755.0034
"21407",1073741824,2.625,2.5,4.1,20058,1,53531.84884
"21409",1073741824,2.625,2.5,4.1,30058,1,35722.33096
"21411",1073741824,2.625,2.5,4.1,40058,1,26804.67882
"21413",1073741824,2.625,2.5,4.1,50058,1,21449.95453
"21415",1073741824,2.625,2.5,4.1,60058,1,17878.4146
"21417",1073741824,2.625,2.5,4.1,70058,1,15326.46984
"21419",1073741824,2.625,2.5,4.1,80058,1,13412.04906
"21421",1073741824,2.625,2.5,4.9,58,1,18512790.07
"21423",1073741824,2.625,2.5,4.9,10058,1,106755.0034
"21425",1073741824,2.625,2.5,4.9,20058,1,53531.84884
"21427",1073741824,2.625,2.5,4.9,30058,1,35722.33096
"21429",1073741824,2.625,2.5,4.9,40058,1,26804.67882
"21431",1073741824,2.625,2.5,4.9,50058,1,21449.95453
"21433",1073741824,2.625,2.5,4.9,60058,1,17878.4146
"21435",1073741824,2.625,2.5,4.9,70058,1,15326.46984
"21437",1073741824,2.625,2.5,4.9,80058,1,13412.04906
"21439",1073741824,2.625,2.5,5.7,58,1,18512790.07
"21441",1073741824,2.625,2.5,5.7,10058,1,106755.0034
"21443",1073741824,2.625,2.5,5.7,20058,1,53531.84884
"21445",1073741824,2.625,2.5,5.7,30058,1,35722.33096
"21447",1073741824,2.625,2.5,5.7,40058,1,26804.67882
"21449",1073741824,2.625,2.5,5.7,50058,1,21449.95453
"21451",1073741824,2.625,2.5,5.7,60058,1,17878.4146
"21453",1073741824,2.625,2.5,5.7,70058,1,15326.46984
"21455",1073741824,2.625,2.5,5.7,80058,1,13412.04906
"21457",1073741824,5.125,0.1,0.1,58,1,18512790.07
"21459",1073741824,5.125,0.1,0.1,10058,1,106755.0034
"21461",1073741824,5.125,0.1,0.1,20058,1,53531.84884
"21463",1073741824,5.125,0.1,0.1,30058,1,35722.33096
"21465",1073741824,5.125,0.1,0.1,40058,1,26804.67882
"21467",1073741824,5.125,0.1,0.1,50058,1,21449.95453
"21469",1073741824,5.125,0.1,0.1,60058,1,17878.4146
"21471",1073741824,5.125,0.1,0.1,70058,1,15326.46984
"21473",1073741824,5.125,0.1,0.1,80058,1,13412.04906
"21475",1073741824,5.125,0.1,0.9,58,1,18512790.07
"21477",1073741824,5.125,0.1,0.9,10058,1,106755.0034
"21479",1073741824,5.125,0.1,0.9,20058,1,53531.84884
"21481",1073741824,5.125,0.1,0.9,30058,1,35722.33096
"21483",1073741824,5.125,0.1,0.9,40058,1,26804.67882
"21485",1073741824,5.125,0.1,0.9,50058,1,21449.95453
"21487",1073741824,5.125,0.1,0.9,60058,1,17878.4146
"21489",1073741824,5.125,0.1,0.9,70058,1,15326.46984
"21491",1073741824,5.125,0.1,0.9,80058,1,13412.04906
"21493",1073741824,5.125,0.1,1.7,58,1,18512790.07
"21495",1073741824,5.125,0.1,1.7,10058,1,106755.0034
"21497",1073741824,5.125,0.1,1.7,20058,1,53531.84884
"21499",1073741824,5.125,0.1,1.7,30058,1,35722.33096
"21501",1073741824,5.125,0.1,1.7,40058,1,26804.67882
"21503",1073741824,5.125,0.1,1.7,50058,1,21449.95453
"21505",1073741824,5.125,0.1,1.7,60058,1,17878.4146
"21507",1073741824,5.125,0.1,1.7,70058,1,15326.46984
"21509",1073741824,5.125,0.1,1.7,80058,1,13412.04906
"21511",1073741824,5.125,0.1,2.5,58,1,18512790.07
"21513",1073741824,5.125,0.1,2.5,10058,1,106755.0034
"21515",1073741824,5.125,0.1,2.5,20058,1,53531.84884
"21517",1073741824,5.125,0.1,2.5,30058,1,35722.33096
"21519",1073741824,5.125,0.1,2.5,40058,1,26804.67882
"21521",1073741824,5.125,0.1,2.5,50058,1,21449.95453
"21523",1073741824,5.125,0.1,2.5,60058,1,17878.4146
"21525",1073741824,5.125,0.1,2.5,70058,1,15326.46984
"21527",1073741824,5.125,0.1,2.5,80058,1,13412.04906
"21529",1073741824,5.125,0.1,3.3,58,1,18512790.07
"21531",1073741824,5.125,0.1,3.3,10058,1,106755.0034
"21533",1073741824,5.125,0.1,3.3,20058,1,53531.84884
"21535",1073741824,5.125,0.1,3.3,30058,1,35722.33096
"21537",1073741824,5.125,0.1,3.3,40058,1,26804.67882
"21539",1073741824,5.125,0.1,3.3,50058,1,21449.95453
"21541",1073741824,5.125,0.1,3.3,60058,1,17878.4146
"21543",1073741824,5.125,0.1,3.3,70058,1,15326.46984
"21545",1073741824,5.125,0.1,3.3,80058,1,13412.04906
"21547",1073741824,5.125,0.1,4.1,58,1,18512790.07
"21549",1073741824,5.125,0.1,4.1,10058,1,106755.0034
"21551",1073741824,5.125,0.1,4.1,20058,1,53531.84884
"21553",1073741824,5.125,0.1,4.1,30058,1,35722.33096
"21555",1073741824,5.125,0.1,4.1,40058,1,26804.67882
"21557",1073741824,5.125,0.1,4.1,50058,1,21449.95453
"21559",1073741824,5.125,0.1,4.1,60058,1,17878.4146
"21561",1073741824,5.125,0.1,4.1,70058,1,15326.46984
"21563",1073741824,5.125,0.1,4.1,80058,1,13412.04906
"21565",1073741824,5.125,0.1,4.9,58,1,18512790.07
"21567",1073741824,5.125,0.1,4.9,10058,1,106755.0034
"21569",1073741824,5.125,0.1,4.9,20058,1,53531.84884
"21571",1073741824,5.125,0.1,4.9,30058,1,35722.33096
"21573",1073741824,5.125,0.1,4.9,40058,1,26804.67882
"21575",1073741824,5.125,0.1,4.9,50058,1,21449.95453
"21577",1073741824,5.125,0.1,4.9,60058,1,17878.4146
"21579",1073741824,5.125,0.1,4.9,70058,1,15326.46984
"21581",1073741824,5.125,0.1,4.9,80058,1,13412.04906
"21583",1073741824,5.125,0.1,5.7,58,1,18512790.07
"21585",1073741824,5.125,0.1,5.7,10058,1,106755.0034
"21587",1073741824,5.125,0.1,5.7,20058,1,53531.84884
"21589",1073741824,5.125,0.1,5.7,30058,1,35722.33096
"21591",1073741824,5.125,0.1,5.7,40058,1,26804.67882
"21593",1073741824,5.125,0.1,5.7,50058,1,21449.95453
"21595",1073741824,5.125,0.1,5.7,60058,1,17878.4146
"21597",1073741824,5.125,0.1,5.7,70058,1,15326.46984
"21599",1073741824,5.125,0.1,5.7,80058,1,13412.04906
"21601",1073741824,5.125,0.9,0.1,58,1,18512790.07
"21603",1073741824,5.125,0.9,0.1,10058,1,106755.0034
"21605",1073741824,5.125,0.9,0.1,20058,1,53531.84884
"21607",1073741824,5.125,0.9,0.1,30058,1,35722.33096
"21609",1073741824,5.125,0.9,0.1,40058,1,26804.67882
"21611",1073741824,5.125,0.9,0.1,50058,1,21449.95453
"21613",1073741824,5.125,0.9,0.1,60058,1,17878.4146
"21615",1073741824,5.125,0.9,0.1,70058,1,15326.46984
"21617",1073741824,5.125,0.9,0.1,80058,1,13412.04906
"21619",1073741824,5.125,0.9,0.9,58,1,18512790.07
"21621",1073741824,5.125,0.9,0.9,10058,1,106755.0034
"21623",1073741824,5.125,0.9,0.9,20058,1,53531.84884
"21625",1073741824,5.125,0.9,0.9,30058,1,35722.33096
"21627",1073741824,5.125,0.9,0.9,40058,1,26804.67882
"21629",1073741824,5.125,0.9,0.9,50058,1,21449.95453
"21631",1073741824,5.125,0.9,0.9,60058,1,17878.4146
"21633",1073741824,5.125,0.9,0.9,70058,1,15326.46984
"21635",1073741824,5.125,0.9,0.9,80058,1,13412.04906
"21637",1073741824,5.125,0.9,1.7,58,1,18512790.07
"21639",1073741824,5.125,0.9,1.7,10058,1,106755.0034
"21641",1073741824,5.125,0.9,1.7,20058,1,53531.84884
"21643",1073741824,5.125,0.9,1.7,30058,1,35722.33096
"21645",1073741824,5.125,0.9,1.7,40058,1,26804.67882
"21647",1073741824,5.125,0.9,1.7,50058,1,21449.95453
"21649",1073741824,5.125,0.9,1.7,60058,1,17878.4146
"21651",1073741824,5.125,0.9,1.7,70058,1,15326.46984
"21653",1073741824,5.125,0.9,1.7,80058,1,13412.04906
"21655",1073741824,5.125,0.9,2.5,58,1,18512790.07
"21657",1073741824,5.125,0.9,2.5,10058,1,106755.0034
"21659",1073741824,5.125,0.9,2.5,20058,1,53531.84884
"21661",1073741824,5.125,0.9,2.5,30058,1,35722.33096
"21663",1073741824,5.125,0.9,2.5,40058,1,26804.67882
"21665",1073741824,5.125,0.9,2.5,50058,1,21449.95453
"21667",1073741824,5.125,0.9,2.5,60058,1,17878.4146
"21669",1073741824,5.125,0.9,2.5,70058,1,15326.46984
"21671",1073741824,5.125,0.9,2.5,80058,1,13412.04906
"21673",1073741824,5.125,0.9,3.3,58,1,18512790.07
"21675",1073741824,5.125,0.9,3.3,10058,1,106755.0034
"21677",1073741824,5.125,0.9,3.3,20058,1,53531.84884
"21679",1073741824,5.125,0.9,3.3,30058,1,35722.33096
"21681",1073741824,5.125,0.9,3.3,40058,1,26804.67882
"21683",1073741824,5.125,0.9,3.3,50058,1,21449.95453
"21685",1073741824,5.125,0.9,3.3,60058,1,17878.4146
"21687",1073741824,5.125,0.9,3.3,70058,1,15326.46984
"21689",1073741824,5.125,0.9,3.3,80058,1,13412.04906
"21691",1073741824,5.125,0.9,4.1,58,1,18512790.07
"21693",1073741824,5.125,0.9,4.1,10058,1,106755.0034
"21695",1073741824,5.125,0.9,4.1,20058,1,53531.84884
"21697",1073741824,5.125,0.9,4.1,30058,1,35722.33096
"21699",1073741824,5.125,0.9,4.1,40058,1,26804.67882
"21701",1073741824,5.125,0.9,4.1,50058,1,21449.95453
"21703",1073741824,5.125,0.9,4.1,60058,1,17878.4146
"21705",1073741824,5.125,0.9,4.1,70058,1,15326.46984
"21707",1073741824,5.125,0.9,4.1,80058,1,13412.04906
"21709",1073741824,5.125,0.9,4.9,58,1,18512790.07
"21711",1073741824,5.125,0.9,4.9,10058,1,106755.0034
"21713",1073741824,5.125,0.9,4.9,20058,1,53531.84884
"21715",1073741824,5.125,0.9,4.9,30058,1,35722.33096
"21717",1073741824,5.125,0.9,4.9,40058,1,26804.67882
"21719",1073741824,5.125,0.9,4.9,50058,1,21449.95453
"21721",1073741824,5.125,0.9,4.9,60058,1,17878.4146
"21723",1073741824,5.125,0.9,4.9,70058,1,15326.46984
"21725",1073741824,5.125,0.9,4.9,80058,1,13412.04906
"21727",1073741824,5.125,0.9,5.7,58,1,18512790.07
"21729",1073741824,5.125,0.9,5.7,10058,1,106755.0034
"21731",1073741824,5.125,0.9,5.7,20058,1,53531.84884
"21733",1073741824,5.125,0.9,5.7,30058,1,35722.33096
"21735",1073741824,5.125,0.9,5.7,40058,1,26804.67882
"21737",1073741824,5.125,0.9,5.7,50058,1,21449.95453
"21739",1073741824,5.125,0.9,5.7,60058,1,17878.4146
"21741",1073741824,5.125,0.9,5.7,70058,1,15326.46984
"21743",1073741824,5.125,0.9,5.7,80058,1,13412.04906
"21745",1073741824,5.125,1.7,0.1,58,1,18512790.07
"21747",1073741824,5.125,1.7,0.1,10058,1,106755.0034
"21749",1073741824,5.125,1.7,0.1,20058,1,53531.84884
"21751",1073741824,5.125,1.7,0.1,30058,1,35722.33096
"21753",1073741824,5.125,1.7,0.1,40058,1,26804.67882
"21755",1073741824,5.125,1.7,0.1,50058,1,21449.95453
"21757",1073741824,5.125,1.7,0.1,60058,1,17878.4146
"21759",1073741824,5.125,1.7,0.1,70058,1,15326.46984
"21761",1073741824,5.125,1.7,0.1,80058,1,13412.04906
"21763",1073741824,5.125,1.7,0.9,58,1,18512790.07
"21765",1073741824,5.125,1.7,0.9,10058,1,106755.0034
"21767",1073741824,5.125,1.7,0.9,20058,1,53531.84884
"21769",1073741824,5.125,1.7,0.9,30058,1,35722.33096
"21771",1073741824,5.125,1.7,0.9,40058,1,26804.67882
"21773",1073741824,5.125,1.7,0.9,50058,1,21449.95453
"21775",1073741824,5.125,1.7,0.9,60058,1,17878.4146
"21777",1073741824,5.125,1.7,0.9,70058,1,15326.46984
"21779",1073741824,5.125,1.7,0.9,80058,1,13412.04906
"21781",1073741824,5.125,1.7,1.7,58,1,18512790.07
"21783",1073741824,5.125,1.7,1.7,10058,1,106755.0034
"21785",1073741824,5.125,1.7,1.7,20058,1,53531.84884
"21787",1073741824,5.125,1.7,1.7,30058,1,35722.33096
"21789",1073741824,5.125,1.7,1.7,40058,1,26804.67882
"21791",1073741824,5.125,1.7,1.7,50058,1,21449.95453
"21793",1073741824,5.125,1.7,1.7,60058,1,17878.4146
"21795",1073741824,5.125,1.7,1.7,70058,1,15326.46984
"21797",1073741824,5.125,1.7,1.7,80058,1,13412.04906
"21799",1073741824,5.125,1.7,2.5,58,1,18512790.07
"21801",1073741824,5.125,1.7,2.5,10058,1,106755.0034
"21803",1073741824,5.125,1.7,2.5,20058,1,53531.84884
"21805",1073741824,5.125,1.7,2.5,30058,1,35722.33096
"21807",1073741824,5.125,1.7,2.5,40058,1,26804.67882
"21809",1073741824,5.125,1.7,2.5,50058,1,21449.95453
"21811",1073741824,5.125,1.7,2.5,60058,1,17878.4146
"21813",1073741824,5.125,1.7,2.5,70058,1,15326.46984
"21815",1073741824,5.125,1.7,2.5,80058,1,13412.04906
"21817",1073741824,5.125,1.7,3.3,58,1,18512790.07
"21819",1073741824,5.125,1.7,3.3,10058,1,106755.0034
"21821",1073741824,5.125,1.7,3.3,20058,1,53531.84884
"21823",1073741824,5.125,1.7,3.3,30058,1,35722.33096
"21825",1073741824,5.125,1.7,3.3,40058,1,26804.67882
"21827",1073741824,5.125,1.7,3.3,50058,1,21449.95453
"21829",1073741824,5.125,1.7,3.3,60058,1,17878.4146
"21831",1073741824,5.125,1.7,3.3,70058,1,15326.46984
"21833",1073741824,5.125,1.7,3.3,80058,1,13412.04906
"21835",1073741824,5.125,1.7,4.1,58,1,18512790.07
"21837",1073741824,5.125,1.7,4.1,10058,1,106755.0034
"21839",1073741824,5.125,1.7,4.1,20058,1,53531.84884
"21841",1073741824,5.125,1.7,4.1,30058,1,35722.33096
"21843",1073741824,5.125,1.7,4.1,40058,1,26804.67882
"21845",1073741824,5.125,1.7,4.1,50058,1,21449.95453
"21847",1073741824,5.125,1.7,4.1,60058,1,17878.4146
"21849",1073741824,5.125,1.7,4.1,70058,1,15326.46984
"21851",1073741824,5.125,1.7,4.1,80058,1,13412.04906
"21853",1073741824,5.125,1.7,4.9,58,1,18512790.07
"21855",1073741824,5.125,1.7,4.9,10058,1,106755.0034
"21857",1073741824,5.125,1.7,4.9,20058,1,53531.84884
"21859",1073741824,5.125,1.7,4.9,30058,1,35722.33096
"21861",1073741824,5.125,1.7,4.9,40058,1,26804.67882
"21863",1073741824,5.125,1.7,4.9,50058,1,21449.95453
"21865",1073741824,5.125,1.7,4.9,60058,1,17878.4146
"21867",1073741824,5.125,1.7,4.9,70058,1,15326.46984
"21869",1073741824,5.125,1.7,4.9,80058,1,13412.04906
"21871",1073741824,5.125,1.7,5.7,58,1,18512790.07
"21873",1073741824,5.125,1.7,5.7,10058,1,106755.0034
"21875",1073741824,5.125,1.7,5.7,20058,1,53531.84884
"21877",1073741824,5.125,1.7,5.7,30058,1,35722.33096
"21879",1073741824,5.125,1.7,5.7,40058,1,26804.67882
"21881",1073741824,5.125,1.7,5.7,50058,1,21449.95453
"21883",1073741824,5.125,1.7,5.7,60058,1,17878.4146
"21885",1073741824,5.125,1.7,5.7,70058,1,15326.46984
"21887",1073741824,5.125,1.7,5.7,80058,1,13412.04906
"21889",1073741824,5.125,2.5,0.1,58,1,18512790.07
"21891",1073741824,5.125,2.5,0.1,10058,1,106755.0034
"21893",1073741824,5.125,2.5,0.1,20058,1,53531.84884
